2018-01-31 10:25:39.537828701+01:00;startAction;108 : -E 'Include|n(+''clud)' ../inputs/grep*.dat
2018-01-31 10:25:39.542303126+01:00;stopAction
2018-01-31 10:25:39.543645442+01:00;startAction;109 : -E 'Include|n+clude' ../inputs/grep*.dat
2018-01-31 10:25:39.547385451+01:00;stopAction
2018-01-31 10:25:39.548368556+01:00;startAction;110 : -E 'n''+clude' ../inputs/grep*.dat
2018-01-31 10:25:39.555837659+01:00;stopAction
2018-01-31 10:25:39.557120253+01:00;startAction;111 : -E 'n(+''clud)' ../inputs/grep*.dat
2018-01-31 10:25:39.560683513+01:00;stopAction
2018-01-31 10:25:39.561923970+01:00;startAction;112 : -E 'n+clud' ../inputs/grep*.dat
2018-01-31 10:25:39.566198459+01:00;stopAction
2018-01-31 10:25:39.567769709+01:00;startAction;113 : -E 'Include|?''{1}%' ../inputs/grep*.dat
2018-01-31 10:25:39.570702162+01:00;stopAction
2018-01-31 10:25:39.571604129+01:00;startAction;114 : -E 'include|?{1}''%' ../inputs/grep*.dat
2018-01-31 10:25:39.575272450+01:00;stopAction
2018-01-31 10:25:39.576296210+01:00;startAction;115 : -E 'Include|?({1}''%)' ../inputs/grep*.dat
2018-01-31 10:25:39.579608164+01:00;stopAction
2018-01-31 10:25:39.580920777+01:00;startAction;116 : -Ec 'Include|?{1}' ../inputs/grep*.dat
2018-01-31 10:25:39.588823282+01:00;stopAction
2018-01-31 10:25:39.589814731+01:00;startAction;117 : -E '?''{1} 0' ../inputs/grep*.dat
2018-01-31 10:25:39.594202776+01:00;stopAction
2018-01-31 10:25:39.595369918+01:00;startAction;118 : -E '*({1}''pr)' ../inputs/grep*.dat
2018-01-31 10:25:39.599726744+01:00;stopAction
2018-01-31 10:25:39.601188530+01:00;startAction;119 : -E '*{1}preg' ../inputs/grep*.dat
2018-01-31 10:25:39.604005464+01:00;stopAction
2018-01-31 10:25:39.604765288+01:00;startAction;120 : -E 'Include|n''{1}clud' ../inputs/grep*.dat
2018-01-31 10:25:39.607809733+01:00;stopAction
2018-01-31 10:25:39.608712337+01:00;startAction;121 : -E 'main|n{1}''clud' ../inputs/grep*.dat
2018-01-31 10:25:39.611403087+01:00;stopAction
2018-01-31 10:25:39.612323382+01:00;startAction;122 : -E 'Include|n({1}''clud)' ../inputs/grep*.dat
2018-01-31 10:25:39.618773019+01:00;stopAction
2018-01-31 10:25:39.621261009+01:00;startAction;123 : -E 'Include|n{1}clude' ../inputs/grep*.dat
2018-01-31 10:25:39.625309924+01:00;stopAction
2018-01-31 10:25:39.626435846+01:00;startAction;124 : -E 'n''{1}clude' ../inputs/grep*.dat
2018-01-31 10:25:39.629695092+01:00;stopAction
2018-01-31 10:25:39.630876851+01:00;startAction;125 : -E 'n({1}''clud)' ../inputs/grep*.dat
2018-01-31 10:25:39.635350884+01:00;stopAction
2018-01-31 10:25:39.636250640+01:00;startAction;126 : -E 'n{1}clud' ../inputs/grep*.dat
2018-01-31 10:25:39.638899516+01:00;stopAction
2018-01-31 10:25:39.640106277+01:00;startAction;127 : -E 'Include|?''%' ../inputs/grep*.dat
2018-01-31 10:25:39.643936789+01:00;stopAction
2018-01-31 10:25:39.645131777+01:00;startAction;128 : -Ec 'Include|?' ../inputs/grep*.dat
2018-01-31 10:25:39.649720250+01:00;stopAction
2018-01-31 10:25:39.652435615+01:00;startAction;129 : -E 'static'' int' ../inputs/grep*.dat
2018-01-31 10:25:39.657133688+01:00;stopAction
2018-01-31 10:25:39.658452120+01:00;startAction;130 : -E '*preg' ../inputs/grep*.dat
2018-01-31 10:25:39.661312777+01:00;stopAction
2018-01-31 10:25:39.662283168+01:00;startAction;131 : -E "[]X]|end"" -" ../inputs/grep*.dat
2018-01-31 10:25:39.665848065+01:00;stopAction
2018-01-31 10:25:39.667305540+01:00;startAction;132 : -E "[]X]|end" ../inputs/grep*.dat
2018-01-31 10:25:39.670737787+01:00;stopAction
2018-01-31 10:25:39.671538416+01:00;startAction;133 : -E "[]X]"" -" ../inputs/grep*.dat
2018-01-31 10:25:39.674386373+01:00;stopAction
2018-01-31 10:25:39.675281448+01:00;startAction;134 : -E "[]X]" ../inputs/grep*.dat
2018-01-31 10:25:39.678672643+01:00;stopAction
2018-01-31 10:25:39.679673644+01:00;startAction;135 : -E "^if (?g|if (""?out" ../inputs/grep*.dat
2018-01-31 10:25:39.686356945+01:00;stopAction
2018-01-31 10:25:39.688583016+01:00;startAction;136 : -E "^if (?g|^if (?""out" ../inputs/grep*.dat
2018-01-31 10:25:39.693232609+01:00;stopAction
2018-01-31 10:25:39.694376933+01:00;startAction;137 : -E "^if (?g|^if ((?""out)" ../inputs/grep*.dat
2018-01-31 10:25:39.699085954+01:00;stopAction
2018-01-31 10:25:39.700272947+01:00;startAction;138 : -E "^if (?g|^if out" ../inputs/grep*.dat
2018-01-31 10:25:39.705033341+01:00;stopAction
2018-01-31 10:25:39.706290418+01:00;startAction;139 : -E "^if (""?gout" ../inputs/grep*.dat
2018-01-31 10:25:39.711048045+01:00;stopAction
2018-01-31 10:25:39.712417661+01:00;startAction;140 : -E "^if ((?""gout)" ../inputs/grep*.dat
2018-01-31 10:25:39.718804022+01:00;stopAction
2018-01-31 10:25:39.720009885+01:00;startAction;141 : -E "^if (?gout" ../inputs/grep*.dat
2018-01-31 10:25:39.724130433+01:00;stopAction
2018-01-31 10:25:39.726576364+01:00;startAction;142 : -E "^if a?g|if a""?out" ../inputs/grep*.dat
2018-01-31 10:25:39.732916070+01:00;stopAction
2018-01-31 10:25:39.734068919+01:00;startAction;143 : -E "^if a?g|^if a?""out" ../inputs/grep*.dat
2018-01-31 10:25:39.740244210+01:00;stopAction
2018-01-31 10:25:39.741427218+01:00;startAction;144 : -E "^if a?g|^if a(?""out)" ../inputs/grep*.dat
2018-01-31 10:25:39.746142343+01:00;stopAction
2018-01-31 10:25:39.747359230+01:00;startAction;145 : -E "^if a?g|^if out" ../inputs/grep*.dat
2018-01-31 10:25:39.752824684+01:00;stopAction
2018-01-31 10:25:39.753722201+01:00;startAction;146 : -E "^if a""?gout" ../inputs/grep*.dat
2018-01-31 10:25:39.757774513+01:00;stopAction
2018-01-31 10:25:39.760989333+01:00;startAction;147 : -E "^if a(?""gout)" ../inputs/grep*.dat
2018-01-31 10:25:39.766662475+01:00;stopAction
2018-01-31 10:25:39.767577137+01:00;startAction;148 : -E "^if a?gout" ../inputs/grep*.dat
2018-01-31 10:25:39.772080147+01:00;stopAction
2018-01-31 10:25:39.773352205+01:00;startAction;149 : -E "^if (+g|if (""+out" ../inputs/grep*.dat
2018-01-31 10:25:39.778222028+01:00;stopAction
2018-01-31 10:25:39.779372657+01:00;startAction;150 : -E "^if (+g|^if (+""out" ../inputs/grep*.dat
2018-01-31 10:25:39.784958348+01:00;stopAction
2018-01-31 10:25:39.786426194+01:00;startAction;151 : -E "^if (+g|^if ((+""out)" ../inputs/grep*.dat
2018-01-31 10:25:39.790897538+01:00;stopAction
2018-01-31 10:25:39.793669408+01:00;startAction;152 : -E "^if (+g|^if out" ../inputs/grep*.dat
2018-01-31 10:25:39.799990069+01:00;stopAction
2018-01-31 10:25:39.801211228+01:00;startAction;153 : -E "^if (""+gout" ../inputs/grep*.dat
2018-01-31 10:25:39.806472819+01:00;stopAction
2018-01-31 10:25:39.807643011+01:00;startAction;154 : -E "^if ((+""gout)" ../inputs/grep*.dat
2018-01-31 10:25:39.812252135+01:00;stopAction
2018-01-31 10:25:39.813295079+01:00;startAction;155 : -E "^if (+gout" ../inputs/grep*.dat
2018-01-31 10:25:39.818766612+01:00;stopAction
